 time            v(adc0)         v(adc1)         v(adc2)         v(adc3)         v(adc4)         v(adc5)         v(adc6)         v(adc7)        
 2.97870381e-07  1.50834520e-08  1.50834520e-08  1.50834521e-08  1.50834521e-08  1.50833493e-08  1.50833492e-08  1.50834521e-08  1.50739214e-08 
 2.99870381e-07 -6.08064855e-09 -6.08064851e-09 -6.08064864e-09 -6.08064861e-09 -6.08053344e-09 -6.08053339e-09 -6.08064861e-09 -6.07094216e-09 
 3.01870381e-07  1.57098993e-08  1.57098993e-08  1.57098994e-08  1.57098994e-08  1.57097718e-08  1.57097717e-08  1.57098994e-08  1.57000209e-08 
 3.03870381e-07 -6.70503937e-09 -6.70503935e-09 -6.70503945e-09 -6.70503945e-09 -6.70489943e-09 -6.70489942e-09 -6.70503943e-09 -6.69499267e-09 
 3.05870381e-07  1.63316775e-08  1.63316774e-08  1.63316775e-08  1.63316775e-08  1.63315254e-08  1.63315253e-08  1.63316775e-08  1.63214666e-08 
 3.07870381e-07 -7.32366152e-09 -7.32366150e-09 -7.32366156e-09 -7.32366154e-09 -7.32349754e-09 -7.32349746e-09 -7.32366156e-09 -7.31329059e-09 
 3.09870381e-07  1.69516856e-08  1.69516856e-08  1.69516857e-08  1.69516856e-08  1.69515101e-08  1.69515100e-08  1.69516856e-08  1.69411559e-08 
 3.11870381e-07 -7.93382830e-09 -7.93382830e-09 -7.93382836e-09 -7.93382834e-09 -7.93364183e-09 -7.93364180e-09 -7.93382834e-09 -7.92315101e-09 
 3.13870381e-07  1.75573880e-08  1.75573880e-08  1.75573880e-08  1.75573880e-08  1.75571911e-08  1.75571910e-08  1.75573880e-08  1.75465611e-08 
 3.15870381e-07 -8.53419734e-09 -8.53419735e-09 -8.53419741e-09 -8.53419741e-09 -8.53399091e-09 -8.53399090e-09 -8.53419739e-09 -8.52323267e-09 
 3.17870381e-07  1.81523354e-08  1.81523354e-08  1.81523354e-08  1.81523354e-08  1.81521202e-08  1.81521202e-08  1.81523354e-08  1.81412310e-08 
 3.19870381e-07 -9.12289269e-09 -9.12289272e-09 -9.12289279e-09 -9.12289274e-09 -9.12267002e-09 -9.12267002e-09 -9.12289277e-09 -9.11166092e-09 
 3.21870381e-07  1.87347152e-08  1.87347152e-08  1.87347153e-08  1.87347153e-08  1.87344860e-08  1.87344860e-08  1.87347152e-08  1.87233543e-08 
 3.23870381e-07 -9.69541159e-09 -9.69541156e-09 -9.69541165e-09 -9.69541156e-09 -9.69517749e-09 -9.69517748e-09 -9.69541163e-09 -9.68393788e-09 
 3.25870381e-07  1.93034388e-08  1.93034388e-08  1.93034389e-08  1.93034388e-08  1.93032010e-08  1.93032010e-08  1.93034389e-08  1.92918436e-08 
 3.27870381e-07 -1.02560203e-08 -1.02560203e-08 -1.02560204e-08 -1.02560203e-08 -1.02557807e-08 -1.02557808e-08 -1.02560204e-08 -1.02443241e-08 
 3.29870381e-07  1.98562731e-08  1.98562730e-08  1.98562731e-08  1.98562731e-08  1.98560333e-08  1.98560333e-08  1.98562731e-08  1.98444672e-08 
 3.31870381e-07 -1.08000281e-08 -1.08000280e-08 -1.08000281e-08 -1.08000281e-08 -1.07997904e-08 -1.07997903e-08 -1.08000281e-08 -1.07881337e-08 
 3.33870381e-07  2.03918056e-08  2.03918056e-08  2.03918056e-08  2.03918056e-08  2.03915719e-08  2.03915719e-08  2.03918056e-08  2.03798142e-08 
 3.35870381e-07 -1.13260875e-08 -1.13260875e-08 -1.13260876e-08 -1.13260876e-08 -1.13258605e-08 -1.13258604e-08 -1.13260876e-08 -1.13140208e-08 
 3.37870381e-07  2.09087523e-08  2.09087523e-08  2.09087523e-08  2.09087523e-08  2.09085341e-08  2.09085341e-08  2.09087523e-08  2.08966018e-08 
 3.39870381e-07 -1.18329788e-08 -1.18329788e-08 -1.18329789e-08 -1.18329788e-08 -1.18327726e-08 -1.18327726e-08 -1.18329788e-08 -1.18207670e-08 
 3.41870381e-07  2.14059554e-08  2.14059554e-08  2.14059555e-08  2.14059554e-08  2.14057638e-08  2.14057638e-08  2.14059554e-08  2.13936739e-08 
 3.43870381e-07 -1.23196074e-08 -1.23196075e-08 -1.23196075e-08 -1.23196074e-08 -1.23194338e-08 -1.23194338e-08 -1.23196074e-08 -1.23072789e-08 
 3.45870381e-07  2.18823816e-08  2.18823815e-08  2.18823816e-08  2.18823816e-08  2.18822290e-08  2.18822290e-08  2.18823815e-08  2.18699980e-08 
 3.47870381e-07 -1.27850015e-08 -1.27850016e-08 -1.27850016e-08 -1.27850015e-08 -1.27848738e-08 -1.27848737e-08 -1.27850015e-08 -1.27725861e-08 
 3.49870381e-07  2.23371185e-08  2.23371185e-08  2.23371185e-08  2.23371184e-08  2.23370191e-08  2.23370191e-08  2.23371184e-08  2.23246633e-08 
 3.51870381e-07 -1.32283088e-08 -1.32283088e-08 -1.32283088e-08 -1.32283087e-08 -1.32282419e-08 -1.32282419e-08 -1.32283087e-08 -1.32158374e-08 
 3.53870381e-07  2.27693718e-08  2.27693718e-08  2.27693719e-08  2.27693718e-08  2.27693414e-08  2.27693414e-08  2.27693718e-08  2.27568767e-08 
 3.55870381e-07 -1.36487929e-08 -1.36487929e-08 -1.36487929e-08 -1.36487928e-08 -1.36488033e-08 -1.36488033e-08 -1.36487928e-08 -1.36362979e-08 
 3.57870381e-07  2.31784613e-08  2.31784613e-08  2.31784614e-08  2.31784613e-08  2.31785172e-08  2.31785172e-08  2.31784612e-08  2.31659591e-08 
 3.59870381e-07 -1.40458294e-08 -1.40458294e-08 -1.40458294e-08 -1.40458293e-08 -1.40459353e-08 -1.40459353e-08 -1.40458293e-08 -1.40333441e-08 
 3.61870381e-07  2.35638165e-08  2.35638165e-08  2.35638165e-08  2.35638165e-08  2.35639775e-08  2.35639775e-08  2.35638164e-08  2.35513411e-08 
 3.63870381e-07 -1.44189014e-08 -1.44189014e-08 -1.44189015e-08 -1.44189013e-08 -1.44191225e-08 -1.44191225e-08 -1.44189013e-08 -1.44064605e-08 
 3.65870381e-07  2.39249722e-08  2.39249722e-08  2.39249722e-08  2.39249721e-08  2.39252590e-08  2.39252590e-08  2.39249721e-08  2.39125589e-08 
 3.67870381e-07 -1.47675949e-08 -1.47675949e-08 -1.47675950e-08 -1.47675949e-08 -1.47679527e-08 -1.47679526e-08 -1.47675949e-08 -1.47552340e-08 
 3.69870381e-07  2.42615638e-08  2.42615639e-08  2.42615639e-08  2.42615638e-08  2.42619987e-08  2.42619986e-08  2.42615638e-08  2.42492489e-08 
 3.71870381e-07 -1.50915941e-08 -1.50915942e-08 -1.50915943e-08 -1.50915941e-08 -1.50921115e-08 -1.50921115e-08 -1.50915941e-08 -1.50793500e-08 
 3.73870381e-07  2.45733228e-08  2.45733229e-08  2.45733229e-08  2.45733227e-08  2.45739294e-08  2.45739294e-08  2.45733227e-08  2.45611434e-08 
 3.75870381e-07 -1.53906766e-08 -1.53906767e-08 -1.53906767e-08 -1.53906765e-08 -1.53913781e-08 -1.53913780e-08 -1.53906765e-08 -1.53785868e-08 
 3.77870381e-07  2.48600711e-08  2.48600712e-08  2.48600712e-08  2.48600710e-08  2.48608748e-08  2.48608748e-08  2.48600710e-08  2.48480654e-08 
 3.79870381e-07 -1.56647078e-08 -1.56647078e-08 -1.56647078e-08 -1.56647076e-08 -1.56656195e-08 -1.56656194e-08 -1.56647077e-08 -1.56528111e-08 
 3.81870381e-07  2.51217165e-08  2.51217165e-08  2.51217166e-08  2.51217164e-08  2.51227442e-08  2.51227442e-08  2.51217164e-08  2.51099236e-08 
 3.83870381e-07 -1.59136364e-08 -1.59136365e-08 -1.59136365e-08 -1.59136364e-08 -1.59147860e-08 -1.59147860e-08 -1.59136363e-08 -1.59019724e-08 
 3.85870381e-07  2.53582472e-08  2.53582473e-08  2.53582474e-08  2.53582472e-08  2.53595273e-08  2.53595274e-08  2.53582472e-08  2.53467073e-08 
 3.87870381e-07 -1.61374893e-08 -1.61374894e-08 -1.61374895e-08 -1.61374893e-08 -1.61389059e-08 -1.61389058e-08 -1.61374893e-08 -1.61260982e-08 
 3.89870381e-07  2.55697274e-08  2.55697275e-08  2.55697276e-08  2.55697273e-08  2.55712897e-08  2.55712897e-08  2.55697274e-08  2.55584810e-08 
 3.91870381e-07 -1.63363663e-08 -1.63363664e-08 -1.63363665e-08 -1.63363662e-08 -1.63380802e-08 -1.63380802e-08 -1.63363663e-08 -1.63252891e-08 
 3.93870381e-07  2.57562915e-08  2.57562916e-08  2.57562917e-08  2.57562914e-08  2.57581670e-08  2.57581670e-08  2.57562914e-08  2.57453800e-08 
 3.95870381e-07 -1.65104351e-08 -1.65104351e-08 -1.65104352e-08 -1.65104349e-08 -1.65124780e-08 -1.65124780e-08 -1.65104349e-08 -1.64997136e-08 
 3.97870381e-07  2.59181393e-08  2.59181394e-08  2.59181395e-08  2.59181392e-08  2.59203605e-08  2.59203605e-08  2.59181392e-08  2.59076049e-08 
 3.99870381e-07 -1.66599262e-08 -1.66599262e-08 -1.66599264e-08 -1.66599261e-08 -1.66623314e-08 -1.66623314e-08 -1.66599261e-08 -1.66496027e-08 
 4.01870381e-07  2.60555315e-08  2.60555315e-08  2.60555317e-08  2.60555314e-08  2.60581321e-08  2.60581322e-08  2.60555314e-08  2.60454167e-08 
 4.03870381e-07 -1.67851288e-08 -1.67851288e-08 -1.67851290e-08 -1.67851286e-08 -1.67879304e-08 -1.67879304e-08 -1.67851287e-08 -1.67752461e-08 
 4.05870381e-07  2.61687846e-08  2.61687846e-08  2.61687848e-08  2.61687844e-08  2.61717995e-08  2.61717994e-08  2.61687844e-08  2.61591324e-08 
 4.07870381e-07 -1.68863851e-08 -1.68863851e-08 -1.68863853e-08 -1.68863850e-08 -1.68896185e-08 -1.68896186e-08 -1.68863850e-08 -1.68769865e-08 
 4.09870381e-07  2.62582661e-08  2.62582660e-08  2.62582663e-08  2.62582659e-08  2.62617312e-08  2.62617312e-08  2.62582659e-08  2.62491201e-08 
 4.11870381e-07 -1.69640865e-08 -1.69640865e-08 -1.69640868e-08 -1.69640863e-08 -1.69677882e-08 -1.69677882e-08 -1.69640864e-08 -1.69552157e-08 
 4.13870381e-07  2.63243904e-08  2.63243904e-08  2.63243907e-08  2.63243903e-08  2.63283427e-08  2.63283427e-08  2.63243903e-08  2.63157944e-08 
 4.15870381e-07 -1.70186690e-08 -1.70186690e-08 -1.70186693e-08 -1.70186688e-08 -1.70228763e-08 -1.70228763e-08 -1.70186689e-08 -1.70103697e-08 
 4.17870381e-07  2.63676146e-08  2.63676146e-08  2.63676149e-08  2.63676145e-08  2.63720918e-08  2.63720918e-08  2.63676145e-08  2.63596125e-08 
 4.19870381e-07 -1.70506084e-08 -1.70506084e-08 -1.70506088e-08 -1.70506084e-08 -1.70553596e-08 -1.70553596e-08 -1.70506084e-08 -1.70429247e-08 
 4.21870381e-07  2.63884332e-08  2.63884332e-08  2.63884336e-08  2.63884332e-08  2.63934741e-08  2.63934741e-08  2.63884332e-08  2.63810693e-08 
 4.23870381e-07 -1.70604171e-08 -1.70604171e-08 -1.70604174e-08 -1.70604169e-08 -1.70657511e-08 -1.70657510e-08 -1.70604170e-08 -1.70533931e-08 
 4.25870381e-07  2.63873755e-08  2.63873755e-08  2.63873759e-08  2.63873754e-08  2.63930192e-08  2.63930193e-08  2.63873754e-08  2.63806938e-08 
 4.27870381e-07 -1.70486390e-08 -1.70486390e-08 -1.70486394e-08 -1.70486389e-08 -1.70545954e-08 -1.70545954e-08 -1.70486389e-08 -1.70423189e-08 
 4.29870381e-07  2.63567478e-08  2.63567478e-08  2.63567482e-08  2.63567477e-08  2.63630327e-08  2.63630327e-08  2.63567477e-08  2.63507945e-08 
 4.31870381e-07 -1.70212059e-08 -1.70212060e-08 -1.70212064e-08 -1.70212059e-08 -1.70278274e-08 -1.70278274e-08 -1.70212059e-08 -1.70156324e-08 
 4.33870381e-07  2.63218585e-08  2.63218586e-08  2.63218590e-08  2.63218584e-08  2.63288285e-08  2.63288285e-08  2.63218584e-08  2.63166735e-08 
 4.35870381e-07 -1.69626058e-08 -1.69626058e-08 -1.69626063e-08 -1.69626058e-08 -1.69699283e-08 -1.69699283e-08 -1.69626057e-08 -1.69578255e-08 
 4.37870381e-07  2.62586358e-08  2.62586357e-08  2.62586363e-08  2.62586357e-08  2.62663302e-08  2.62663302e-08  2.62586357e-08  2.62542650e-08 
 4.39870381e-07 -1.68895930e-08 -1.68895930e-08 -1.68895935e-08 -1.68895929e-08 -1.68976590e-08 -1.68976590e-08 -1.68895930e-08 -1.68856471e-08 
 4.41870381e-07  2.61759077e-08  2.61759077e-08  2.61759083e-08  2.61759077e-08  2.61843651e-08  2.61843651e-08  2.61759077e-08  2.61723919e-08 
 4.43870381e-07 -1.68027089e-08 -1.68027088e-08 -1.68027095e-08 -1.68027088e-08 -1.68115597e-08 -1.68115597e-08 -1.68027088e-08 -1.67996368e-08 
 4.45870381e-07  2.60662442e-08  2.60662442e-08  2.60662449e-08  2.60662442e-08  2.60755009e-08  2.60755008e-08  2.60662442e-08  2.60636248e-08 
 4.47870381e-07 -1.66922101e-08 -1.66922101e-08 -1.66922107e-08 -1.66922100e-08 -1.67018826e-08 -1.67018825e-08 -1.66922100e-08 -1.66900536e-08 
 4.49870381e-07  2.59468249e-08  2.59468249e-08  2.59468255e-08  2.59468248e-08  2.59569229e-08  2.59569229e-08  2.59468248e-08  2.59451412e-08 
 4.51870381e-07 -1.65640447e-08 -1.65640447e-08 -1.65640454e-08 -1.65640446e-08 -1.65745788e-08 -1.65745788e-08 -1.65640447e-08 -1.65628445e-08 
 4.53870381e-07  2.58100937e-08  2.58100936e-08  2.58100943e-08  2.58100936e-08  2.58210744e-08  2.58210744e-08  2.58100936e-08  2.58093875e-08 
 4.55870381e-07 -1.64189149e-08 -1.64189149e-08 -1.64189156e-08 -1.64189149e-08 -1.64303532e-08 -1.64303532e-08 -1.64189149e-08 -1.64187137e-08 
 4.57870381e-07  2.56567317e-08  2.56567317e-08  2.56567324e-08  2.56567316e-08  2.56686381e-08  2.56686381e-08  2.56567317e-08  2.56570459e-08 
 4.59870381e-07 -1.62574826e-08 -1.62574826e-08 -1.62574834e-08 -1.62574826e-08 -1.62698679e-08 -1.62698679e-08 -1.62574826e-08 -1.62583229e-08 
 4.61870381e-07  2.54873971e-08  2.54873971e-08  2.54873980e-08  2.54873971e-08  2.55002718e-08  2.55002718e-08  2.54873971e-08  2.54887736e-08 
 4.63870381e-07 -1.60804091e-08 -1.60804091e-08 -1.60804100e-08 -1.60804091e-08 -1.60937840e-08 -1.60937840e-08 -1.60804091e-08 -1.60823324e-08 
 4.65870381e-07  2.53027539e-08  2.53027538e-08  2.53027548e-08  2.53027539e-08  2.53166393e-08  2.53166392e-08  2.53027539e-08  2.53052340e-08 
 4.67870381e-07 -1.58883605e-08 -1.58883605e-08 -1.58883614e-08 -1.58883605e-08 -1.59027671e-08 -1.59027671e-08 -1.58883605e-08 -1.58914077e-08 
 4.69870381e-07  2.51034696e-08  2.51034695e-08  2.51034705e-08  2.51034695e-08  2.51184076e-08  2.51184075e-08  2.51034695e-08  2.51070936e-08 
 4.71870381e-07 -1.56820053e-08 -1.56820052e-08 -1.56820062e-08 -1.56820053e-08 -1.56974853e-08 -1.56974853e-08 -1.56820053e-08 -1.56862162e-08 
 4.73870381e-07  2.48902130e-08  2.48902129e-08  2.48902139e-08  2.48902130e-08  2.49062451e-08  2.49062451e-08  2.48902130e-08  2.48950202e-08 
 4.75870381e-07 -1.54620123e-08 -1.54620122e-08 -1.54620132e-08 -1.54620122e-08 -1.54786068e-08 -1.54786069e-08 -1.54620122e-08 -1.54674255e-08 
 4.77870381e-07  2.46636525e-08  2.46636524e-08  2.46636534e-08  2.46636524e-08  2.46808195e-08  2.46808196e-08  2.46636524e-08  2.46696811e-08 
 4.79870381e-07 -1.52290484e-08 -1.52290483e-08 -1.52290494e-08 -1.52290483e-08 -1.52467982e-08 -1.52467982e-08 -1.52290484e-08 -1.52357018e-08 
 4.81870381e-07  2.44244535e-08  2.44244534e-08  2.44244545e-08  2.44244534e-08  2.44427957e-08  2.44427958e-08  2.44244534e-08  2.44317405e-08 
 4.83870381e-07 -1.49837775e-08 -1.49837774e-08 -1.49837786e-08 -1.49837774e-08 -1.50027223e-08 -1.50027223e-08 -1.49837774e-08 -1.49917074e-08 
 4.85000000e-07  2.40735283e-08  2.40735283e-08  2.40735294e-08  2.40735283e-08  2.40935633e-08  2.40935633e-08  2.40735283e-08  2.40826174e-08 
 4.85200000e-07  5.01117768e-09  5.01117767e-09  5.01117762e-09  5.01117769e-09  5.00958200e-09  5.00958204e-09  5.01117769e-09  5.00948551e-09 
 4.85600000e-07  4.27796182e-09  4.27796178e-09  4.27796187e-09  4.27796183e-09  4.27965622e-09  4.27965619e-09  4.27796181e-09  4.27973656e-09 
 4.86400000e-07  5.05051103e-09  5.05051103e-09  5.05051091e-09  5.05051096e-09  5.04876900e-09  5.04876902e-09  5.05051101e-09  5.04869759e-09 
 4.87150302e-07  4.25451787e-09  4.25451789e-09  4.25451795e-09  4.25451787e-09  4.25630835e-09  4.25630834e-09  4.25451782e-09  4.25637023e-09 
 4.87697243e-07  5.07573472e-09  5.07573464e-09  5.07573469e-09  5.07573476e-09  5.07389160e-09  5.07389152e-09  5.07573476e-09  5.07383309e-09 
 4.88110657e-07  4.22609011e-09  4.22609033e-09  4.22609027e-09  4.22609017e-09  4.22788523e-09  4.22788530e-09  4.22609019e-09  4.22805032e-09 
 4.88505800e-07  5.08887187e-09  5.08887172e-09  5.08887179e-09  5.08887184e-09  5.08756603e-09  5.08756597e-09  5.08887188e-09  5.08685599e-09 
 4.88884222e-07  4.28990266e-09  4.28990268e-09  4.28990258e-09  4.28990255e-09  4.28957758e-09  4.28957763e-09  4.28990247e-09  4.29197719e-09 
 4.89276647e-07  4.84332468e-09  4.84332475e-09  4.84332471e-09  4.84332484e-09  4.84717758e-09  4.84717747e-09  4.84332482e-09  4.84118357e-09 
 4.89720189e-07  4.84182713e-09  4.84182716e-09  4.84182726e-09  4.84182714e-09  4.83242281e-09  4.83242288e-09  4.84182715e-09  4.84404426e-09 
 4.90000000e-07  2.82486673e-09  2.82486672e-09  2.82486672e-09  2.82486679e-09  2.84975573e-09  2.84975582e-09  2.82486674e-09  2.82247768e-09 
 4.90048558e-07  1.90623262e-08  1.90623260e-08  1.90623250e-08  1.90623260e-08  1.90083222e-08  1.90083221e-08  1.90623261e-08  1.90625917e-08 
 4.90145674e-07 -3.98935463e-08 -3.98935461e-08 -3.98935414e-08 -3.98935460e-08 -3.97877303e-08 -3.97877302e-08 -3.98935461e-08 -3.98930438e-08 
 4.90339905e-07  6.92241593e-08  6.92241592e-08  6.92241506e-08  6.92241592e-08  6.90939904e-08  6.90939903e-08  6.92241592e-08  6.92226836e-08 
 4.90627869e-07 -7.38757341e-08 -7.38757341e-08 -7.38757218e-08 -7.38757340e-08 -7.37316751e-08 -7.37316751e-08 -7.38757340e-08 -7.38733802e-08 
 4.91200190e-07  9.00406571e-08  9.00406571e-08  9.00406427e-08  9.00406571e-08  8.98906591e-08  8.98906592e-08  9.00406572e-08  9.00378363e-08 
 4.92198380e-07 -8.45509112e-08 -8.45509112e-08 -8.45508954e-08 -8.45509111e-08 -8.43978616e-08 -8.43978616e-08 -8.45509112e-08 -8.45478290e-08 
 4.94194760e-07  9.57451198e-08  9.57451199e-08  9.57451033e-08  9.57451197e-08  9.55906480e-08  9.55906480e-08  9.57451198e-08  9.57419112e-08 
 4.96194760e-07 -8.82780441e-08 -8.82780442e-08 -8.82780270e-08 -8.82780441e-08 -8.81222220e-08 -8.81222220e-08 -8.82780441e-08 -8.82747135e-08 
 4.98194760e-07  9.94159364e-08  9.94159365e-08  9.94159185e-08  9.94159363e-08  9.92588365e-08  9.92588365e-08  9.94159364e-08  9.94124890e-08 
 5.00000000e-07 -9.20844395e-08 -9.20844396e-08 -9.20844206e-08 -9.20844394e-08 -9.19260080e-08 -9.19260080e-08 -9.20844394e-08 -9.20808695e-08 
 5.00100000e-07  1.26987647e-08  1.26987650e-08  1.26987604e-08  1.26987648e-08  1.26947891e-08  1.26947891e-08  1.26987648e-08  1.26985578e-08 
 5.00300000e-07 -1.26334719e-09 -1.26334751e-09 -1.26334184e-09 -1.26334718e-09 -1.26375978e-09 -1.26375984e-09 -1.26334709e-09 -1.26410993e-09 
 5.00700000e-07  9.42212813e-09  9.42212838e-09  9.42212240e-09  9.42212809e-09  9.42798983e-09  9.42798989e-09  9.42212801e-09  9.42670497e-09 
 5.01000000e-07  1.46229542e-09  1.46229523e-09  1.46230157e-09  1.46229546e-09  1.41586571e-09  1.41586570e-09  1.46229543e-09  1.41915055e-09 
 5.01045302e-07  2.27943497e-09  2.27943515e-09  2.27943470e-09  2.27943497e-09  2.71112245e-09  2.71112237e-09  2.27943511e-09  2.71117869e-09 
 5.01135906e-07  6.40368546e-09  6.40368517e-09  6.40368540e-09  6.40368558e-09  5.43989098e-09  5.43989110e-09  6.40368547e-09  5.42914399e-09 
 5.01317114e-07  3.32945084e-09  3.32945105e-09  3.32945063e-09  3.32945056e-09  4.44741066e-09  4.44741057e-09  3.32945062e-09  4.46651262e-09 
 5.01679529e-07  5.78213548e-09  5.78213531e-09  5.78213580e-09  5.78213574e-09  4.62885459e-09  4.62885461e-09  5.78213567e-09  4.60508011e-09 
 5.02222100e-07  3.66667964e-09  3.66667986e-09  3.66667925e-09  3.66667949e-09  4.83155451e-09  4.83155444e-09  3.66667953e-09  4.85851628e-09 
 5.03307241e-07  5.58542446e-09  5.58542429e-09  5.58542490e-09  5.58542453e-09  4.41822756e-09  4.41822760e-09  5.58542449e-09  4.38966882e-09 
 5.05307241e-07  3.76551852e-09  3.76551866e-09  3.76551804e-09  3.76551846e-09  4.93303178e-09  4.93303173e-09  3.76551849e-09  4.96245516e-09 
 5.07307241e-07  5.51697493e-09  5.51697477e-09  5.51697545e-09  5.51697493e-09  4.34979912e-09  4.34979913e-09  5.51697492e-09  4.31951345e-09 
 5.09307241e-07  3.83317336e-09  3.83317354e-09  3.83317282e-09  3.83317334e-09  4.99936538e-09  4.99936533e-09  3.83317341e-09  5.03051021e-09 
 5.11307241e-07  5.45013663e-09  5.45013643e-09  5.45013724e-09  5.45013664e-09  4.28556686e-09  4.28556692e-09  5.45013657e-09  4.25356656e-09 
 5.13307241e-07  3.89917485e-09  3.89917504e-09  3.89917418e-09  3.89917486e-09  5.06149205e-09  5.06149205e-09  3.89917488e-09  5.09434320e-09 
 5.15307241e-07  5.38499055e-09  5.38499040e-09  5.38499132e-09  5.38499061e-09  4.22554783e-09  4.22554789e-09  5.38499055e-09  4.19185099e-09 
 5.17307241e-07  3.96344836e-09  3.96344851e-09  3.96344755e-09  3.96344834e-09  5.11940329e-09  5.11940325e-09  3.96344836e-09  5.15393994e-09 
 5.19307241e-07  5.32160521e-09  5.32160507e-09  5.32160612e-09  5.32160525e-09  4.16974248e-09  4.16974251e-09  5.32160521e-09  4.13437257e-09 
 5.21307241e-07  4.02593148e-09  4.02593156e-09  4.02593046e-09  4.02593145e-09  5.17310667e-09  5.17310671e-09  4.02593144e-09  5.20930273e-09 
 5.23307241e-07  5.26003716e-09  5.26003702e-09  5.26003823e-09  5.26003718e-09  4.11813528e-09  4.11813527e-09  5.26003713e-09  4.08112096e-09 
 5.25307241e-07  4.08657304e-09  4.08657320e-09  4.08657186e-09  4.08657304e-09  5.22262528e-09  5.22262524e-09  4.08657306e-09  5.26044939e-09 
 5.27307241e-07  5.20033221e-09  5.20033207e-09  5.20033350e-09  5.20033224e-09  4.07069611e-09  4.07069612e-09  5.20033217e-09  4.03207114e-09 
 5.29307241e-07  4.14533232e-09  4.14533248e-09  4.14533102e-09  4.14533237e-09  5.26799580e-09  5.26799580e-09  4.14533238e-09  5.30741205e-09 
 5.31307241e-07  5.14252630e-09  5.14252611e-09  5.14252773e-09  5.14252628e-09  4.02738173e-09  4.02738174e-09  5.14252621e-09  3.98718444e-09 
 5.33307241e-07  4.20217831e-09  4.20217845e-09  4.20217673e-09  4.20217833e-09  5.30926793e-09  5.30926791e-09  4.20217837e-09  5.35023560e-09 
 5.35307241e-07  5.08664592e-09  5.08664573e-09  5.08664763e-09  5.08664588e-09  3.98813671e-09  3.98813670e-09  5.08664584e-09  3.94640984e-09 
 5.37307241e-07  4.25708858e-09  4.25708874e-09  4.25708678e-09  4.25708863e-09  5.34650271e-09  5.34650269e-09  4.25708864e-09  5.38897673e-09 
 5.39307241e-07  5.03270924e-09  5.03270908e-09  5.03271118e-09  5.03270919e-09  3.95289392e-09  3.95289390e-09  5.03270917e-09  3.90968543e-09 
 5.41307241e-07  4.31004905e-09  4.31004921e-09  4.31004697e-09  4.31004914e-09  5.37977426e-09  5.37977426e-09  4.31004915e-09  5.42370354e-09 
